timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1740313460928,5,HTTP Request,200,OK,Thread Group 1-366,text,true,,273,159,677,677,http://localhost:3001/character/2,5,0,0
1740313460928,5,HTTP Request,200,OK,Thread Group 1-354,text,true,,273,159,677,677,http://localhost:3001/character/2,5,0,0
1740313460928,5,HTTP Request,200,OK,Thread Group 1-351,text,true,,273,159,677,677,http://localhost:3001/character/2,5,0,0
1740313460928,5,HTTP Request,200,OK,Thread Group 1-352,text,true,,273,159,677,677,http://localhost:3001/character/2,5,0,0
1740313460929,4,HTTP Request,200,OK,Thread Group 1-348,text,true,,273,159,677,677,http://localhost:3001/character/2,4,0,0
1740313460928,5,HTTP Request,200,OK,Thread Group 1-355,text,true,,273,159,677,677,http://localhost:3001/character/2,5,0,0
1740313460929,4,HTTP Request,200,OK,Thread Group 1-349,text,true,,273,159,677,677,http://localhost:3001/character/2,4,0,0
1740313460929,5,HTTP Request,200,OK,Thread Group 1-347,text,true,,273,159,677,677,http://localhost:3001/character/2,5,0,0
1740313460929,5,HTTP Request,200,OK,Thread Group 1-342,text,true,,273,159,677,677,http://localhost:3001/character/2,5,0,0
1740313460929,5,HTTP Request,200,OK,Thread Group 1-350,text,true,,273,159,677,677,http://localhost:3001/character/2,5,0,0
1740313460929,5,HTTP Request,200,OK,Thread Group 1-344,text,true,,273,159,677,677,http://localhost:3001/character/2,5,0,0
1740313460929,5,HTTP Request,200,OK,Thread Group 1-345,text,true,,273,159,677,677,http://localhost:3001/character/2,5,0,0
1740313460929,5,HTTP Request,200,OK,Thread Group 1-339,text,true,,273,159,677,677,http://localhost:3001/character/2,5,0,0
1740313460929,6,HTTP Request,200,OK,Thread Group 1-343,text,true,,273,159,677,677,http://localhost:3001/character/2,6,0,0
1740313460929,6,HTTP Request,200,OK,Thread Group 1-341,text,true,,273,159,677,677,http://localhost:3001/character/2,6,0,0
1740313460929,6,HTTP Request,200,OK,Thread Group 1-346,text,true,,273,159,677,677,http://localhost:3001/character/2,6,0,0
1740313460929,6,HTTP Request,200,OK,Thread Group 1-340,text,true,,273,159,677,677,http://localhost:3001/character/2,6,0,0
1740313460929,6,HTTP Request,200,OK,Thread Group 1-335,text,true,,273,159,677,677,http://localhost:3001/character/2,6,0,0
1740313460929,7,HTTP Request,201,Created,Thread Group 1-338,text,true,,283,228,677,677,http://localhost:3001/character,7,0,0
1740313460929,7,HTTP Request,404,Not Found,Thread Group 1-326,text,false,,273,181,677,677,http://localhost:3001/character/3,7,0,0
1740313460929,7,HTTP Request,200,OK,Thread Group 1-325,text,true,,278,231,676,676,http://localhost:3001/character/1,7,0,0
1740313460930,6,HTTP Request,200,OK,Thread Group 1-330,text,true,,33704,158,676,676,http://localhost:3001/characters,6,0,0
1740313460930,7,HTTP Request,200,OK,Thread Group 1-327,text,true,,278,231,676,676,http://localhost:3001/character/1,7,0,0
1740313460930,7,HTTP Request,201,Created,Thread Group 1-333,text,true,,283,228,676,676,http://localhost:3001/character,7,0,0
1740313460930,7,HTTP Request,201,Created,Thread Group 1-334,text,true,,283,228,676,676,http://localhost:3001/character,7,0,0
1740313460930,7,HTTP Request,201,Created,Thread Group 1-328,text,true,,283,228,676,676,http://localhost:3001/character,7,0,0
1740313460930,8,HTTP Request,404,Not Found,Thread Group 1-329,text,false,,273,181,676,676,http://localhost:3001/character/3,8,0,0
1740313460930,8,HTTP Request,200,OK,Thread Group 1-324,text,true,,273,159,676,676,http://localhost:3001/character/2,8,0,0
1740313460930,8,HTTP Request,201,Created,Thread Group 1-332,text,true,,283,228,676,676,http://localhost:3001/character,8,0,0
1740313460930,8,HTTP Request,201,Created,Thread Group 1-331,text,true,,283,228,676,676,http://localhost:3001/character,8,0,0
1740313460930,9,HTTP Request,200,OK,Thread Group 1-337,text,true,,273,159,676,676,http://localhost:3001/character/2,9,0,0
1740313460930,9,HTTP Request,201,Created,Thread Group 1-336,text,true,,283,228,676,676,http://localhost:3001/character,9,0,0
1740313459976,963,HTTP Request,200,OK,Thread Group 1-364,text,true,,33968,158,676,676,http://localhost:3001/characters,963,0,0
1740313460931,8,HTTP Request,200,OK,Thread Group 1-359,text,true,,278,231,676,676,http://localhost:3001/character/1,8,0,0
1740313460931,9,HTTP Request,200,OK,Thread Group 1-363,text,true,,278,231,676,676,http://localhost:3001/character/1,9,0,0
1740313460932,8,HTTP Request,200,OK,Thread Group 1-361,text,true,,278,231,676,676,http://localhost:3001/character/1,8,0,0
1740313460932,8,HTTP Request,200,OK,Thread Group 1-362,text,true,,278,231,676,676,http://localhost:3001/character/1,8,0,0
1740313460932,8,HTTP Request,200,OK,Thread Group 1-360,text,true,,278,231,676,676,http://localhost:3001/character/1,8,0,0
1740313460932,9,HTTP Request,201,Created,Thread Group 1-356,text,true,,283,228,676,676,http://localhost:3001/character,9,0,0
1740313460932,9,HTTP Request,201,Created,Thread Group 1-358,text,true,,283,228,676,676,http://localhost:3001/character,9,0,0
1740313460932,9,HTTP Request,201,Created,Thread Group 1-353,text,true,,283,228,676,676,http://localhost:3001/character,9,0,0
1740313460932,9,HTTP Request,201,Created,Thread Group 1-365,text,true,,283,228,676,676,http://localhost:3001/character,9,0,0
1740313460933,8,HTTP Request,201,Created,Thread Group 1-357,text,true,,283,228,676,676,http://localhost:3001/character,8,0,0
1740313460933,8,HTTP Request,201,Created,Thread Group 1-366,text,true,,283,228,676,676,http://localhost:3001/character,8,0,0
1740313460933,9,HTTP Request,201,Created,Thread Group 1-354,text,true,,283,228,676,676,http://localhost:3001/character,9,0,0
1740313460933,9,HTTP Request,201,Created,Thread Group 1-351,text,true,,283,228,676,676,http://localhost:3001/character,9,0,0
1740313460933,9,HTTP Request,201,Created,Thread Group 1-352,text,true,,283,228,676,676,http://localhost:3001/character,9,0,0
1740313460933,9,HTTP Request,201,Created,Thread Group 1-348,text,true,,283,228,676,676,http://localhost:3001/character,9,0,0
1740313460933,9,HTTP Request,201,Created,Thread Group 1-355,text,true,,283,228,676,676,http://localhost:3001/character,9,0,0
